Format Version,1.25,Take Name,Take 2025-11-27 06.21.27 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-27 06.21.28.906 PM,Capture Start Frame,554721,Total Frames in Take,1010,Total Exported Frames,1010,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.000002,0.671310,0.001357,0.741175,-216.823700,84.306625,87.326607
1,0.008333,0.000220,0.671403,0.002101,0.741090,-216.825394,84.316452,87.322128
2,0.016667,0.000203,0.671480,0.002070,0.741020,-216.826630,84.322800,87.325737
3,0.025000,0.000071,0.671453,0.002053,0.741044,-216.829544,84.323952,87.325905
4,0.033333,-0.000158,0.671406,0.001881,0.741088,-216.830902,84.321640,87.323608
5,0.041667,-0.000468,0.671306,0.001495,0.741179,-216.836594,84.322433,87.330147
6,0.050000,-0.000430,0.671418,0.001728,0.741076,-216.835480,84.319427,87.324051
7,0.058333,-0.000076,0.671433,0.002088,0.741062,-216.835144,84.318962,87.324486
8,0.066667,-0.000513,0.671303,0.001506,0.741182,-216.838333,84.323906,87.332291
9,0.075000,-0.000550,0.671384,0.001525,0.741108,-216.834091,84.325211,87.326584
10,0.083333,-0.000006,0.671426,0.002067,0.741069,-216.834930,84.322708,87.330086
11,0.091667,-0.000390,0.671398,0.002022,0.741094,-216.831940,84.315094,87.329529
12,0.100000,-0.000217,0.671354,0.002276,0.741134,-216.829269,84.312630,87.331749
13,0.108333,0.000055,0.671404,0.002088,0.741088,-216.821762,84.313103,87.330284
14,0.116667,0.000358,0.671386,0.002105,0.741105,-216.815903,84.315399,87.332275
15,0.125000,0.000407,0.671344,0.002319,0.741142,-216.811157,84.315994,87.334801
16,0.133333,0.000321,0.671355,0.002113,0.741133,-216.804245,84.317024,87.334457
17,0.141667,0.000197,0.671134,-0.000152,0.741336,-216.798157,84.306961,87.341454
18,0.150000,0.000153,0.671019,-0.000862,0.741439,-216.794495,84.301834,87.338654
19,0.158333,0.000061,0.670978,-0.000692,0.741477,-216.792267,84.300575,87.339317
20,0.166667,0.000187,0.671369,0.001813,0.741121,-216.795639,84.314842,87.337326
21,0.175000,0.000216,0.671175,0.000820,0.741299,-216.796524,84.311363,87.339165
22,0.183333,0.000400,0.671450,0.001804,0.741047,-216.802338,84.317192,87.338020
23,0.191667,0.000277,0.671542,0.002295,0.740963,-216.805954,84.318192,87.334351
24,0.200000,0.000173,0.671547,0.001905,0.740959,-216.808914,84.316895,87.336632
25,0.208333,0.000181,0.671561,0.001925,0.740947,-216.811279,84.316582,87.335930
26,0.216667,0.000315,0.671508,0.002222,0.740994,-216.813522,84.315643,87.333252
27,0.225000,0.000446,0.671432,0.002451,0.741062,-216.815369,84.316216,87.332825
28,0.233333,0.000368,0.671361,0.002137,0.741127,-216.814423,84.316628,87.330887
29,0.241667,0.000412,0.671449,0.002125,0.741047,-216.814835,84.317467,87.332268
30,0.250000,0.000335,0.671302,0.002076,0.741181,-216.811783,84.316277,87.330910
31,0.258333,0.000371,0.671441,0.002020,0.741055,-216.808243,84.317154,87.332130
32,0.266667,0.000311,0.671461,0.002002,0.741038,-216.804596,84.316978,87.332603
33,0.275000,0.000414,0.671423,0.002080,0.741071,-216.800980,84.317673,87.330544
34,0.283333,0.000339,0.671180,0.000252,0.741294,-216.795532,84.307594,87.335884
35,0.291667,0.000109,0.671187,-0.000860,0.741288,-216.790985,84.301346,87.335136
36,0.300000,0.000354,0.671353,0.001471,0.741137,-216.791534,84.312561,87.333244
37,0.308333,0.000353,0.671285,0.000494,0.741199,-216.787140,84.308418,87.335251
38,0.316667,0.000465,0.671394,0.001939,0.741098,-216.787506,84.313965,87.333252
39,0.325000,0.000739,0.671533,0.002452,0.740971,-216.786819,84.317001,87.334007
