Format Version,1.25,Take Name,Take 2025-11-27 06.11.47 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-27 06.11.48.130 PM,Capture Start Frame,485030,Total Frames in Take,1066,Total Exported Frames,1066,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.001325,0.668048,-0.000155,0.744117,-216.794037,84.349800,87.356468
1,0.008333,0.001347,0.668020,-0.000405,0.744142,-216.793152,84.350769,87.356148
2,0.016667,0.001359,0.668017,-0.000222,0.744145,-216.792511,84.350151,87.357597
3,0.025000,0.001456,0.667983,-0.000345,0.744175,-216.792297,84.350708,87.358467
4,0.033333,0.001448,0.668046,-0.000378,0.744119,-216.791885,84.349831,87.358292
5,0.041667,0.001245,0.667955,-0.000576,0.744200,-216.792877,84.350494,87.359268
6,0.050000,0.001216,0.668006,-0.000586,0.744155,-216.792297,84.348976,87.358345
7,0.058333,0.001296,0.668024,-0.000210,0.744139,-216.793488,84.348801,87.359276
8,0.066667,0.001215,0.668042,-0.000471,0.744123,-216.792435,84.349724,87.357475
9,0.075000,0.001322,0.667985,-0.000642,0.744174,-216.793488,84.350540,87.356934
10,0.083333,0.001357,0.668017,-0.000365,0.744144,-216.794235,84.350983,87.357040
11,0.091667,0.001313,0.668017,-0.000400,0.744145,-216.793106,84.349091,87.355064
12,0.100000,0.001615,0.668000,-0.000189,0.744160,-216.794235,84.350357,87.355461
13,0.108333,0.001610,0.668059,-0.000177,0.744106,-216.794250,84.349892,87.354218
14,0.116667,0.001542,0.667981,-0.000317,0.744177,-216.794617,84.351112,87.352715
15,0.125000,0.001272,0.668084,-0.000113,0.744085,-216.794846,84.350380,87.354301
16,0.133333,0.001352,0.667996,-0.000419,0.744164,-216.793091,84.349159,87.353920
17,0.141667,0.001431,0.668022,-0.000077,0.744140,-216.793564,84.350319,87.355263
18,0.150000,0.001387,0.668012,-0.000268,0.744149,-216.792419,84.350288,87.354004
19,0.158333,0.001308,0.668014,-0.000415,0.744147,-216.792725,84.349930,87.356316
20,0.166667,0.001334,0.668049,-0.000437,0.744116,-216.792709,84.350403,87.357506
21,0.175000,0.001326,0.668022,-0.000357,0.744140,-216.791397,84.348808,87.357475
22,0.183333,0.001419,0.668036,-0.000391,0.744128,-216.792252,84.349556,87.359108
23,0.191667,0.001497,0.668043,-0.000506,0.744121,-216.791870,84.349319,87.358681
24,0.200000,0.001414,0.668075,-0.000386,0.744093,-216.792709,84.350502,87.358681
25,0.208333,0.001134,0.667924,-0.000645,0.744228,-216.791779,84.350555,87.359070
26,0.216667,0.001438,0.667971,-0.000385,0.744186,-216.790741,84.350182,87.357590
27,0.225000,0.001492,0.667994,-0.000184,0.744165,-216.792160,84.351616,87.358810
28,0.233333,0.001403,0.668021,-0.000269,0.744141,-216.792175,84.350357,87.357193
29,0.241667,0.001330,0.668002,-0.000377,0.744158,-216.792160,84.350456,87.357735
30,0.250000,0.001384,0.667978,-0.000238,0.744179,-216.792221,84.351982,87.355942
31,0.258333,0.001301,0.668080,-0.000387,0.744088,-216.792923,84.351234,87.354065
32,0.266667,0.001189,0.667934,-0.000512,0.744220,-216.794083,84.353485,87.353645
33,0.275000,0.001315,0.668001,-0.000326,0.744159,-216.793640,84.350960,87.352913
34,0.283333,0.001287,0.668049,-0.000315,0.744116,-216.795273,84.351036,87.355873
35,0.291667,0.001302,0.668022,-0.000416,0.744141,-216.792816,84.350136,87.353142
36,0.300000,0.001308,0.668017,-0.000348,0.744145,-216.793182,84.349350,87.355026
37,0.308333,0.001358,0.668021,-0.000218,0.744141,-216.793854,84.351128,87.355629
38,0.316667,0.001366,0.668026,-0.000385,0.744137,-216.793945,84.350372,87.356277
