Group,Size,Direction,x_youbot_transformed,y_youbot_transformed,theta,x_optitrack,y_optitrack,accuracy_error
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.677505,94.193939,54.904131060428824
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.83,-195.641022,94.223679,54.92434175881878
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.620758,94.195343,54.892006202745144
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-195.635468,94.20134,54.90132286361253
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.682251,94.202446,54.91352372202967
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.84,-195.643372,94.206352,54.908068603787974
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.83,-195.662781,94.218079,54.92407286831705
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.692154,94.241791,54.95409512408877
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.630417,94.203827,54.902539737791884
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.644073,94.210197,54.91197006507903
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.67334,94.211472,54.92016800668388
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.622498,94.219955,54.916328652432945
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-195.61673,94.212029,54.90726106563448
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-195.617538,94.194611,54.89053136819467
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-195.701904,94.131599,54.84941035655731
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.635956,94.305748,55.00286640851945
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.619598,94.224747,54.920296425962704
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.85,-195.606583,94.198181,54.891402697550454
Group4,Small,Left,-182.60000000000002,40.870000000000005,-1.86,-195.647079,94.209511,54.912017848111915
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-195.817154,90.802811,51.65248081381412
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.80452,90.872917,51.717028694031605
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.87,-195.764999,90.775612,51.612859906854055
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.759171,90.861816,51.69473327511321
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.801407,90.840309,51.68470690963749
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.678131,90.882011,51.69370130603226
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.826859,90.774719,51.62781011697903
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.819351,90.855667,51.7041405140448
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.87,-195.759201,90.808273,51.642963520511955
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.866577,90.797073,51.65960398265028
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.87,-195.705765,90.797821,51.61926371078209
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.782196,90.758942,51.60113201531318
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.752701,90.794876,51.62835255177891
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.846222,90.802788,51.65990432362634
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.87,-195.738037,90.752052,51.583205871136705
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-195.786331,90.814331,51.65574047750279
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.758499,90.759506,51.59562873787892
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.740768,90.7789,51.60986420094343
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.806122,90.797737,51.64475365630135
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-195.667511,90.778885,51.591245824057644
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.783478,90.820045,51.660537044038826
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.746643,91.075615,51.89834293787879
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.9,-195.751877,90.80098,51.63404528393575
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.707886,90.829872,51.65080333978726
Group3,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.860428,90.593674,51.46146817572793
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.469879,91.20813,52.213991184083405
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.437927,91.052582,52.05554494810377
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.498215,91.142288,52.15806093923706
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.503479,91.087898,52.1070437449856
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.483231,91.099342,52.112675048900755
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.509735,91.062325,52.084068741562895
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.517258,91.017151,52.042548204861795
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.82,-196.544952,91.137596,52.16601282349954
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.546005,91.157066,52.18505592934035
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.4384,91.071091,52.07351392166923
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.48555,91.082298,52.09686525351887
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.402634,91.085945,52.07834326839689
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.511017,91.116997,52.13709908972974
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.464081,91.136238,52.14314360150531
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.487457,91.089478,52.10429380117662
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.554504,91.100624,52.13294322513731
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.468567,91.086731,52.096614313790575
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.741211,90.860893,51.689271705876926
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.87,-195.789398,90.861252,51.70189064366898
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.680313,90.79631,51.61134583009892
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.764969,90.869278,51.7034255082992
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.683075,90.873566,51.68678229655992
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-195.716049,90.851227,51.673530881834736
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-195.772827,90.867523,51.7037298200764
Group1,Large,Left,-182.60000000000002,40.870000000000005,-1.89,-195.682877,90.830627,51.64519262071018
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.476135,91.040466,52.05403712677221
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.445892,91.12896,52.13129372610335
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.489471,91.080109,52.09580069882524
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.453171,91.050407,52.05750275840064
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.480637,91.08403,52.09722538069247
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.341339,91.104713,52.08023413642924
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.380295,91.126106,52.111157352051386
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.424988,91.070625,52.069502048615455
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.419006,91.060623,52.058270850616665
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.538895,91.144875,52.1714083582823
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.429565,91.14415,52.14160552103976
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.40033,91.110626,52.10153173353711
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.470779,91.180656,52.18774393683996
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.455978,91.100433,52.10647297317264
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.368423,91.192055,52.17162726358028
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.453125,91.08271,52.08862944837121
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.486771,91.083321,52.098176692236365
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.45874,91.122948,52.12891191151319
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.86,-196.509811,91.057411,52.07935353802542
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.501144,91.082619,52.10133310528528
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.47287,91.078201,52.08953800614189
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.87,-196.364532,90.972488,51.95884568549581
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.454315,91.168839,52.17197762081811
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.85,-196.714371,90.287743,51.39385947698119
Group4,Large,Left,-182.60000000000002,40.870000000000005,-1.84,-196.679764,90.256729,51.35453977610097
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.948196,97.707893,54.008505338824776
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.956253,97.671158,53.97586299764899
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.950058,97.771515,54.069776434701375
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.928848,97.681206,53.977255222746734
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.949112,97.683487,53.98549028477664
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.931992,97.694504,53.99088514123545
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.953903,97.72419,54.0257631939569
Group3,Medium,Straight,-198.8,46.17,-1.96,-214.941864,97.682365,53.982251910120624
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.949982,97.675667,53.978288706805195
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.93483,97.685989,53.983607343127986
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.929276,97.699211,53.99456575032988
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.980057,97.69989,54.01040462665826
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.986755,97.738876,54.04960693042458
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.98494,97.720947,54.03195739005212
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.953918,97.759209,54.05918563941196
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.959137,97.811043,54.11021188937091
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.988113,97.760658,54.07079614148226
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.936905,97.689072,53.98716961204956
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.931458,97.720993,54.01600518820151
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.958435,97.668213,53.97370622666738
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.938141,97.727257,54.02397934528638
Group3,Medium,Straight,-198.8,46.17,-1.98,-214.955856,97.695961,53.99941055295193
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.964706,97.720024,54.02501915286112
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.926224,97.717384,54.01099793321385
Group3,Medium,Straight,-198.8,46.17,-1.97,-214.91478,97.681694,53.973518999580115
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.886765,97.788933,54.06753417924395
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.860199,97.827545,54.09650587003402
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.851593,97.800949,54.06855400765079
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.818451,97.799431,54.05727442096172
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.857651,97.764275,54.03533444343086
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.830353,97.83577,54.095508196129444
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.284378,97.013786,53.149379458848614
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.262573,97.059265,53.186543937546396
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.278122,97.079811,53.21072370023363
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.322144,97.059509,53.204126537495355
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.28215,97.085274,53.21712219875832
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.312531,97.091339,53.231770434383286
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.358215,97.048149,53.20379779350742
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.365891,97.146255,53.299864319235425
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.377716,97.158394,53.31492810157293
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.32106,97.120346,53.26200391501727
Group1,Medium,Straight,-198.8,46.17,-1.96,-214.306503,97.188126,53.32261073729308
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.271164,97.096268,53.2244463373995
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.315964,97.170761,53.30874938908637
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.389832,97.115089,53.27705843049281
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.339325,97.100723,53.24856023178799
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.384201,97.087929,53.24943956942121
Group1,Medium,Straight,-198.8,46.17,-1.96,-214.37561,97.079765,53.23911906885128
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.380005,97.077522,53.23826022683789
Group1,Medium,Straight,-198.8,46.17,-1.97,-214.373657,97.04348,53.2038509852816
