Format Version,1.25,Take Name,Take 2025-11-27 06.05.30 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-27 06.05.31.127 PM,Capture Start Frame,439791,Total Frames in Take,1421,Total Exported Frames,1421,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.001188,0.670468,0.000345,0.741937,-216.779922,84.283417,87.376961
1,0.008333,0.001432,0.670667,0.002898,0.741751,-216.783386,84.294899,87.374786
2,0.016667,0.001312,0.670425,0.000838,0.741976,-216.779083,84.285324,87.378761
3,0.025000,0.001657,0.670638,0.002670,0.741778,-216.781998,84.295845,87.378380
4,0.033333,0.001608,0.670625,0.003218,0.741788,-216.778809,84.296227,87.375145
5,0.041667,0.001540,0.670450,0.000500,0.741953,-216.775467,84.287132,87.380424
6,0.050000,0.001629,0.670663,0.002720,0.741756,-216.776627,84.296547,87.377525
7,0.058333,0.001718,0.670441,0.000807,0.741960,-216.770859,84.288589,87.378571
8,0.066667,0.001506,0.670525,0.000565,0.741885,-216.770096,84.287910,87.379662
9,0.075000,0.001347,0.670522,0.000300,0.741888,-216.768402,84.286766,87.378517
10,0.083333,0.001557,0.670569,0.000088,0.741845,-216.769699,84.289055,87.381187
11,0.091667,0.001674,0.670725,0.002642,0.741700,-216.772797,84.300758,87.380371
12,0.100000,0.001950,0.670801,0.003309,0.741628,-216.773819,84.305237,87.381546
13,0.108333,0.001853,0.670685,0.003275,0.741733,-216.774673,84.303566,87.380737
14,0.116667,0.001530,0.670440,0.000433,0.741962,-216.773911,84.289597,87.383812
15,0.125000,0.001366,0.670552,0.000073,0.741861,-216.777512,84.289024,87.384468
16,0.133333,0.001245,0.670485,0.000322,0.741922,-216.778519,84.286972,87.382034
17,0.141667,0.001493,0.670506,0.000500,0.741902,-216.781738,84.286812,87.384186
18,0.150000,0.001445,0.670494,0.000503,0.741913,-216.781494,84.286049,87.382744
19,0.158333,0.001510,0.670646,0.002872,0.741771,-216.784256,84.296951,87.380753
20,0.166667,0.001318,0.670453,0.000807,0.741950,-216.780212,84.287544,87.384132
21,0.175000,0.001299,0.670490,0.000294,0.741917,-216.777969,84.284111,87.379425
22,0.183333,0.001740,0.670707,0.003340,0.741713,-216.781204,84.298622,87.376541
23,0.191667,0.001636,0.670432,0.001379,0.741968,-216.774872,84.288315,87.377342
24,0.200000,0.001741,0.670641,0.003587,0.741772,-216.776871,84.296989,87.373085
25,0.208333,0.001479,0.670719,0.003737,0.741701,-216.775543,84.297585,87.372856
26,0.216667,0.001454,0.670434,0.000790,0.741967,-216.770004,84.284630,87.373253
27,0.225000,0.001717,0.670704,0.003053,0.741717,-216.774582,84.299934,87.373230
28,0.233333,0.001448,0.670488,0.001168,0.741919,-216.768127,84.290588,87.374382
29,0.241667,0.001674,0.670512,0.000595,0.741897,-216.768814,84.289467,87.375275
30,0.250000,0.001849,0.670730,0.003009,0.741694,-216.771667,84.300011,87.373955
31,0.258333,0.001989,0.670543,0.001260,0.741867,-216.768600,84.291283,87.376953
32,0.266667,0.001453,0.670560,0.000126,0.741854,-216.771317,84.287254,87.379364
33,0.275000,0.001229,0.670466,0.000036,0.741939,-216.772385,84.286995,87.377892
34,0.283333,0.001363,0.670525,0.000004,0.741886,-216.774399,84.288956,87.379829
35,0.291667,0.001468,0.670650,0.000171,0.741772,-216.775757,84.288338,87.381569
36,0.300000,0.001481,0.670582,0.000328,0.741834,-216.777542,84.288994,87.380188
37,0.308333,0.001729,0.670638,0.000314,0.741783,-216.779114,84.289124,87.381432
38,0.316667,0.001519,0.670551,0.000530,0.741862,-216.778351,84.286339,87.379829
39,0.325000,0.001383,0.670702,0.002778,0.741721,-216.783234,84.298615,87.378036
