Format Version,1.25,Take Name,Take 2025-11-28 06.52.29 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 06.52.30.277 PM,Capture Start Frame,3215450,Total Frames in Take,1287,Total Exported Frames,1287,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium
,ID,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.010917,-0.006476,0.015398,-0.999801,-215.292053,90.089317,84.536346
1,0.008333,-0.011101,-0.006499,0.015356,-0.999799,-215.292480,90.087921,84.536156
2,0.016667,-0.011056,-0.006453,0.015331,-0.999801,-215.292953,90.087708,84.535934
3,0.025000,-0.011149,-0.006404,0.015362,-0.999799,-215.292984,90.087914,84.536194
4,0.033333,-0.011251,-0.006389,0.015278,-0.999800,-215.292786,90.087090,84.534988
5,0.041667,-0.011165,-0.006400,0.015284,-0.999800,-215.292770,90.086769,84.534874
6,0.050000,-0.011226,-0.006405,0.015344,-0.999799,-215.292786,90.087151,84.534302
7,0.058333,-0.011123,-0.006298,0.015270,-0.999802,-215.292068,90.087593,84.533875
8,0.066667,-0.011139,-0.006362,0.015333,-0.999800,-215.291855,90.086700,84.534294
9,0.075000,-0.011191,-0.006343,0.015226,-0.999801,-215.291687,90.086296,84.533699
10,0.083333,-0.011241,-0.006295,0.015399,-0.999798,-215.291885,90.086906,84.533356
11,0.091667,-0.011145,-0.006371,0.015281,-0.999801,-215.291473,90.086411,84.534004
12,0.100000,-0.011163,-0.006359,0.015180,-0.999802,-215.290482,90.085968,84.534279
13,0.108333,-0.011251,-0.006384,0.015311,-0.999799,-215.291336,90.087402,84.534149
14,0.116667,-0.011292,-0.006361,0.015369,-0.999798,-215.290588,90.086830,84.532539
15,0.125000,-0.011185,-0.006310,0.015332,-0.999800,-215.292358,90.087631,84.532967
16,0.133333,-0.011221,-0.006352,0.015279,-0.999800,-215.292191,90.087387,84.532318
17,0.141667,-0.011147,-0.006437,0.015243,-0.999801,-215.292358,90.087509,84.532837
18,0.150000,-0.011259,-0.006407,0.015299,-0.999799,-215.292694,90.087883,84.532921
