Format Version,1.25,Take Name,Take 2025-11-27 05.16.36 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-27 05.16.37.388 PM,Capture Start Frame,87750,Total Frames in Take,1291,Total Exported Frames,1291,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.006956,0.930815,0.021614,0.364786,-215.045929,92.189133,84.156006
1,0.008333,0.006625,0.930848,0.021728,0.364699,-215.052612,92.192032,84.157089
2,0.016667,0.006185,0.930831,0.021823,0.364744,-215.063187,92.193764,84.153267
3,0.025000,0.006145,0.930844,0.022276,0.364687,-215.073090,92.192978,84.156624
4,0.033333,0.006889,0.930946,0.022467,0.364399,-215.071365,92.184921,84.157234
5,0.041667,0.006298,0.930778,0.022897,0.364813,-215.077560,92.188957,84.172874
6,0.050000,0.006300,0.930747,0.023020,0.364884,-215.084808,92.189766,84.178253
7,0.058333,0.006982,0.930892,0.022907,0.364509,-215.081665,92.183159,84.170059
8,0.066667,0.007015,0.930930,0.022640,0.364427,-215.078873,92.182678,84.160255
9,0.075000,0.006359,0.930780,0.022388,0.364838,-215.079834,92.190598,84.161530
10,0.083333,0.006635,0.930769,0.022186,0.364874,-215.074081,92.189308,84.156372
11,0.091667,0.006644,0.930782,0.021939,0.364856,-215.068771,92.188004,84.150787
12,0.100000,0.006491,0.930758,0.021825,0.364927,-215.064362,92.187782,84.149300
13,0.108333,0.006694,0.930775,0.021758,0.364882,-215.060089,92.187653,84.153679
14,0.116667,0.006460,0.930791,0.021801,0.364845,-215.060501,92.190712,84.152267
15,0.125000,0.006359,0.930805,0.021826,0.364808,-215.063187,92.190674,84.153732
16,0.133333,0.006320,0.930814,0.021915,0.364780,-215.066345,92.190865,84.158623
17,0.141667,0.006171,0.930840,0.022324,0.364691,-215.071991,92.192307,84.163429
18,0.150000,0.006804,0.930975,0.022589,0.364319,-215.069412,92.185966,84.163101
19,0.158333,0.006913,0.930967,0.022725,0.364329,-215.072372,92.185112,84.164230
20,0.166667,0.006803,0.930954,0.022706,0.364366,-215.072372,92.185005,84.163643
21,0.175000,0.006210,0.930844,0.022623,0.364663,-215.076370,92.190483,84.167572
22,0.183333,0.006394,0.930774,0.022419,0.364850,-215.076202,92.187859,84.164970
23,0.191667,0.006454,0.930766,0.022387,0.364873,-215.077087,92.187813,84.164337
24,0.200000,0.006521,0.930772,0.022238,0.364866,-215.075867,92.190048,84.160889
25,0.208333,0.006498,0.930794,0.022223,0.364810,-215.073578,92.189240,84.159264
26,0.216667,0.006392,0.930765,0.022092,0.364895,-215.071106,92.189064,84.157356
27,0.225000,0.006447,0.930811,0.022148,0.364772,-215.072510,92.191109,84.157661
28,0.233333,0.006502,0.930811,0.022273,0.364765,-215.073700,92.191544,84.160156
29,0.241667,0.006216,0.930792,0.022372,0.364810,-215.075729,92.191185,84.160767
30,0.250000,0.006886,0.930931,0.022406,0.364442,-215.072342,92.186378,84.157112
31,0.258333,0.006458,0.930808,0.022525,0.364756,-215.077881,92.192070,84.164780
32,0.266667,0.007021,0.930930,0.022681,0.364425,-215.075272,92.183044,84.160194
33,0.275000,0.007017,0.930939,0.022664,0.364404,-215.077042,92.183365,84.160225
34,0.283333,0.007015,0.930958,0.022684,0.364354,-215.075729,92.184021,84.160027
35,0.291667,0.006367,0.930844,0.022663,0.364659,-215.078873,92.190788,84.168732
36,0.300000,0.006370,0.930781,0.022583,0.364825,-215.079376,92.190193,84.167931
37,0.308333,0.006399,0.930766,0.022585,0.364860,-215.079407,92.188759,84.167755
38,0.316667,0.006516,0.930799,0.022511,0.364780,-215.078552,92.189331,84.167931
39,0.325000,0.006186,0.930785,0.022497,0.364822,-215.076660,92.188286,84.164185
40,0.333333,0.007073,0.930964,0.022397,0.364355,-215.069763,92.183128,84.156494
41,0.341667,0.006264,0.930796,0.022474,0.364793,-215.075272,92.190941,84.160622
42,0.350000,0.006401,0.930757,0.022170,0.364911,-215.075500,92.189613,84.159737
43,0.358333,0.007152,0.930924,0.022235,0.364466,-215.070755,92.182533,84.151611
44,0.366667,0.006597,0.930801,0.022324,0.364785,-215.075729,92.188576,84.157074
45,0.375000,0.006623,0.930770,0.022430,0.364856,-215.078766,92.189316,84.160423
46,0.383333,0.006462,0.930762,0.022467,0.364878,-215.079025,92.188972,84.160149
47,0.391667,0.006508,0.930791,0.022251,0.364816,-215.079147,92.191040,84.161499
48,0.400000,0.006281,0.930760,0.022392,0.364890,-215.078094,92.190269,84.162529
49,0.408333,0.006195,0.930774,0.022497,0.364849,-215.077301,92.190689,84.164093
50,0.416667,0.006214,0.930805,0.022576,0.364766,-215.077209,92.190399,84.165314
51,0.425000,0.006168,0.930801,0.022654,0.364772,-215.076950,92.189613,84.165642
52,0.433333,0.006987,0.930945,0.022600,0.364392,-215.071243,92.184052,84.161667
53,0.441667,0.006174,0.930807,0.022696,0.364754,-215.076492,92.189774,84.166206
54,0.450000,0.006257,0.930781,0.022678,0.364821,-215.080002,92.189964,84.167374
55,0.458333,0.006286,0.930791,0.022659,0.364795,-215.081711,92.190750,84.169273
56,0.466667,0.006254,0.930760,0.022693,0.364871,-215.082245,92.189621,84.168152
57,0.475000,0.006170,0.930770,0.022726,0.364846,-215.081329,92.190071,84.168846
58,0.483333,0.006048,0.930785,0.022764,0.364808,-215.080673,92.190224,84.168594
59,0.491667,0.006050,0.930787,0.022745,0.364804,-215.081161,92.191231,84.167404
60,0.500000,0.006006,0.930791,0.022713,0.364796,-215.082092,92.192101,84.167145
61,0.508333,0.006038,0.930804,0.022641,0.364767,-215.082199,92.191032,84.166466
62,0.516667,0.006152,0.930806,0.022723,0.364755,-215.082306,92.190247,84.168114
63,0.525000,0.006127,0.930770,0.022698,0.364849,-215.082626,92.190018,84.167679
64,0.533333,0.006199,0.930765,0.022726,0.364859,-215.084320,92.190704,84.167908
65,0.541667,0.007080,0.930930,0.022738,0.364419,-215.077896,92.183739,84.160828
66,0.550000,0.007146,0.930950,0.022704,0.364369,-215.076111,92.182190,84.158401
67,0.558333,0.006992,0.930952,0.022700,0.364368,-215.075897,92.182152,84.159416
68,0.566667,0.006906,0.930952,0.022672,0.364371,-215.074066,92.184105,84.160530
69,0.575000,0.006112,0.930850,0.022695,0.364646,-215.078064,92.191696,84.167084
70,0.583333,0.006102,0.930803,0.022754,0.364762,-215.080734,92.192688,84.169685
71,0.591667,0.006222,0.930761,0.022704,0.364870,-215.081314,92.191223,84.168922
72,0.600000,0.006217,0.930753,0.022681,0.364891,-215.082199,92.189659,84.169327
73,0.608333,0.006315,0.930769,0.022668,0.364850,-215.081833,92.189774,84.169212
